"sku";"gu_vpe";"ean";"STATUS"
"72419";"1.00";"8032697205545";"1"
"72420";"1.00";"8032697205026";"1"
"72421";"1.00";"8032697205583";"1"
"72422";"1.00";"8032697205538";"1"
"72423";"1.00";"8032697217500";"1"
"72424";"1.00";"8032697205613";"1"
"72425";"1.00";"8032697205521";"1"
"72426";"1.00";"8032697205033";"1"
"72427";"1.00";"8032697205590";"1"
"72428";"1.00";"8032697205507";"1"
"72429";"1.00";"8032697205552";"1"
"72430";"1.00";"8032697205576";"1"
"72431";"1.00";"8032697205569";"1"
"72432";"1.00";"8032697205606";"1"
"72433";"1.00";"8032697205620";"1"
"72434";"1.00";"8032697218002";"1"
"72435";"1.00";"8032697205019";"1"
"72436";"1.00";"8032697272028";"1"
"72437";"1.00";"8030853082443";"1"
"72438";"1.00";"8030853082344";"1"
"72439";"1.00";"8030853082245";"1"
"72440";"1.00";"8032697200113";"1"
"72441";"1.00";"8030853084935";"1"
"72442";"1.00";"8030853084232";"1"
"72443";"1.00";"8030853084331";"1"
"72444";"1.00";"8030853084638";"1"
"72445";"1.00";"8030853083310";"1"
"72446";"1.00";"8006911003569";"1"
"72447";"1.00";"8030853085512";"1"
"72448";"1.00";"8032697271649";"1"
"72449";"1.00";"8032697212703";"1"
"72450";"1.00";"8010384068154";"1"
"72451";"1.00";"00000000003415";"1"
"72452";"1.00";"8032697208058";"1"
"72453";"1.00";"8030853083440";"1"
"72454";"1.00";"72454";"0"
"72454";"1.00";"8030853083570";"1"
"72455";"1.00";"8030853085833";"1"
"72456";"1.00";"8030853083938";"1"
"72457";"1.00";"8030853083815";"1"
"72458";"1.00";"8030853083631";"1"
"72459";"1.00";"8031183000374";"1"
"72460";"1.00";"8031183000220";"1"
"72461";"1.00";"72461";"0"
"72461";"1.00";"8391135724612";"1"
"72462";"1.00";"72462";"0"
"72462";"1.00";"8391135724629";"1"
"72463";"1.00";"72463";"0"
"72463";"1.00";"8391135724636";"1"
"72464";"1.00";"8391135724643";"1"
"72465";"1.00";"8391135724650";"1"
"72466";"1.00";"8391135724667";"1"
"72467";"1.00";"8391135724674";"1"
"72468";"1.00";"8391135724681";"1"
"72469";"1.00";"8391135724698";"1"
"72470";"1.00";"8007548010210";"1"
"72471";"1.00";"8007548010302";"1"
"72472";"1.00";"8007548010326";"1"
"72473";"1.00";"8030853088230";"1"
"72474";"1.00";"72474";"0"
"72474";"1.00";"8391135724742";"1"
"72475";"1.00";"8025966402110";"1"
"72476";"1.00";"8032697208324";"1"
"72477";"1.00";"72477";"0"
"72477";"1.00";"8007548010968";"1"
"72478";"1.00";"72478";"0"
"72478";"1.00";"8391135724780";"1"
"72479";"1.00";"72479";"1"
"72480";"1.00";"8391135724803";"1"
"72481";"1.00";"8051084490623";"1"
"72482";"1.00";"8033891010812";"1"
"72483";"1.00";"8033891011598";"1"
"72484";"1.00";"8033891013844";"1"
"72484";"12.00";"8033891013851";"0"
"72485";"1.00";"8028167000680";"1"
"72486";"1.00";"8032697207617";"1"
"72487";"1.00";"8032697207600";"1"
"72488";"1.00";"8052204501205";"1"
"72489";"1.00";"8052204501601";"1"
"72490";"1.00";"8052204501809";"1"
"72491";"1.00";"8052204501908";"1"
"72492";"1.00";"8052204501403";"1"
"72493";"1.00";"8052204503100";"1"
"72494";"1.00";"8052204503001";"1"
"72495";"1.00";"8052990810918";"1"
"72496";"1.00";"8052990810925";"1"
"72497";"1.00";"8052990810901";"1"
"72498";"1.00";"8068020541158";"1"
"72499";"1.00";"8033891010195";"1"
"72500";"1.00";"8391135725008";"1"
"72501";"1.00";"8032697282102";"1"
"72502";"1.00";"8032697282058";"1"
"72503";"1.00";"8032697282201";"1"
"72504";"1.00";"8032697282157";"1"
"72505";"1.00";"8032697280085";"1"
"72506";"1.00";"8013862004033";"1"
"72507";"1.00";"72507";"1"
"72508";"1.00";"72508";"1"
"72509";"1.00";"8391135725091";"1"
"72510";"1.00";"8391135725107";"1"
"72511";"1.00";"8391135725114";"1"
"72512";"1.00";"8391135725121";"1"
"72513";"1.00";"8391135725138";"1"
"72514";"1.00";"8391135725145";"1"
"72515";"1.00";"8391135725152";"1"
"72516";"1.00";"72516";"1"
"73001";"1.00";"8391135730019";"1"
"73002";"1.00";"73002";"1"
"73004";"1.00";"8391135730040";"1"
"73005";"1.00";"8391135730057";"1"
"73006";"1.00";"8002170104030";"1"
"73007";"1.00";"8391135730071";"1"
"73008";"1.00";"8005360000884";"1"
"73011";"1.00";"8001060004467";"1"
"73012";"1.00";"8005360003526";"1"
"73014";"1.00";"8391135730149";"1"
"73015";"1.00";"8391135730156";"1"
"73016";"1.00";"8391135730163";"1"
"73019";"1.00";"8391135730194";"1"
"73020";"1.00";"8001060001367";"1"
"73022";"1.00";"73022";"0"
"73022";"1.00";"8391135730224";"1"
"73024";"1.00";"8391135730248";"1"
"73025";"1.00";"8391135730255";"1"
"73026";"1.00";"8391135730262";"1"
"73027";"1.00";"8391135730279";"1"
"73028";"1.00";"8001364119287";"1"
"73029";"1.00";"8391135730293";"1"
"73032";"1.00";"8391135730323";"1"
"73034";"1.00";"8001735000732";"1"
"73036";"1.00";"8007548007395";"1"
"73037";"1.00";"8009610004066";"1"
"73040";"1.00";"8001060001725";"1"
"73041";"1.00";"8001440009853";"1"
"73042";"1.00";"8000607012422";"1"
"73045";"1.00";"80082354";"1"
"73046";"1.00";"8391135730460";"1"
"73047";"1.00";"8000976132301";"1"
"73048";"1.00";"8002970027898";"1"
"73049";"1.00";"8009140011602";"1"
"73050";"1.00";"8391135730507";"1"
"73051";"1.00";"80082415";"1"
"73052";"1.00";"80082583";"1"
"73053";"1.00";"80082675";"1"
"73054";"1.00";"8391135730545";"1"
"73055";"1.00";"8391135730552";"1"
"73056";"1.00";"8391135730569";"1"
"73057";"1.00";"8391135730576";"1"
"73058";"1.00";"8391135730583";"1"
"73059";"1.00";"8391135730590";"1"
"73060";"1.00";"8001060001473";"1"
"73061";"1.00";"8001060001572";"1"
"73062";"1.00";"8001060001619";"1"
"73063";"1.00";"8001060001657";"1"
"73064";"1.00";"8391135730644";"1"
"73065";"1.00";"8001060002869";"1"
"73066";"1.00";"8001060002876";"1"
"73067";"1.00";"8001060004474";"1"
"73068";"1.00";"8001060006386";"1"
"73069";"1.00";"8003073002058";"1"
"73070";"1.00";"8003073035070";"1"
"73071";"1.00";"8003888100505";"1"
"73072";"1.00";"8004460000084";"1"
"73073";"1.00";"8004460004631";"1"
"73074";"1.00";"8004460004921";"1"
"73075";"1.00";"8005360000464";"1"
"73076";"1.00";"80081951";"1"
"73077";"1.00";"8032841702203";"1"
"73078";"1.00";"8032841702098";"1"
"73079";"1.00";"8032841702746";"1"
"73080";"1.00";"8032841702319";"1"
"73081";"1.00";"8032841702067";"1"
"73082";"1.00";"8032841702418";"1"
"73083";"1.00";"8391135730835";"1"
"73084";"1.00";"8032841702616";"1"
"73085";"1.00";"8013862000714";"1"
"73086";"1.00";"8013862000363";"1"
"73087";"1.00";"8013862000172";"1"
"73088";"1.00";"8013862000516";"1"
"73089";"1.00";"8013862000257";"1"
"73090";"1.00";"8032841702524";"1"
"73091";"1.00";"8032615711400";"1"
"73092";"1.00";"8032615715163";"1"
"73093";"1.00";"8032615714975";"1"
"73094";"1.00";"8032615715019";"1"
"73095";"1.00";"8032615715101";"1"
"73096";"1.00";"8032615715125";"1"
"73097";"1.00";"8032615711158";"1"
"73098";"1.00";"8032615714814";"1"
"73099";"1.00";"8032615714838";"1"
"73100";"1.00";"8032615714845";"1"
"73101";"1.00";"80082347";"1"
"73102";"1.00";"8032841703019";"1"
"73103";"1.00";"8002207002070";"1"
"73104";"1.00";"7640106266240";"1"
"73105";"1.00";"8002207230022";"1"
"73106";"1.00";"80082743";"1"
"73107";"1.00";"8391135731078";"1"
"73108";"1.00";"8032529201219";"1"
"73109";"1.00";"8391135731092";"1"
"73110";"1.00";"4041392076064";"1"
"73110";"1.00";"8391135731108";"0"
"73111";"1.00";"8000353007901";"1"
"73112";"1.00";"8391135731122";"1"
"73113";"1.00";"8391135731139";"1"
"73114";"1.00";"8391135731146";"1"
"73115";"1.00";"8391135731153";"1"
"73116";"1.00";"8391135731160";"1"
"73117";"1.00";"8391135731177";"1"
"73118";"1.00";"8391135731184";"1"
"73119";"1.00";"8391135731191";"1"
"73120";"1.00";"7640106266196";"1"
"73121";"1.00";"80082637";"1"
"73122";"1.00";"8012386300317";"1"
"73123";"1.00";"8012386300515";"1"
"73124";"1.00";"8012386300119";"1"
"73125";"1.00";"8012386300812";"1"
"73126";"1.00";"8391135731269";"1"
"73127";"1.00";"8391135731276";"1"
"73128";"1.00";"8006165381239";"1"
"73129";"1.00";"8007548008323";"1"
"73130";"1.00";"8007548008330";"1"
"73131";"1.00";"8007548008347";"1"
"73132";"1.00";"8007548008354";"1"
"73133";"1.00";"8007548008460";"1"
"73134";"1.00";"8007548008477";"1"
"73135";"1.00";"8007548008484";"1"
"73136";"1.00";"8007548008569";"1"
"73137";"1.00";"8007548008606";"1"
"73138";"1.00";"8032615711387";"1"
"73139";"1.00";"4052667077747";"1"
"73140";"1.00";"4052667077686";"1"
"73141";"1.00";"8033100276046";"1"
"73142";"1.00";"8033100276039";"1"
"73143";"1.00";"8391135731436";"1"
"73144";"1.00";"8002448870131";"1"
"73145";"1.00";"8391135731450";"1"
"73146";"1.00";"8391135731467";"1"
"73147";"1.00";"8391135731474";"1"
"73148";"1.00";"8005360000372";"1"
"73149";"1.00";"8005360000389";"1"
"73150";"1.00";"8005360000365";"1"
"73151";"1.00";"8005360001126";"1"
"73152";"1.00";"8391135731528";"1"
"73153";"1.00";"4041392062685";"1"
"73154";"1.00";"8391135731542";"1"
"73155";"1.00";"8022159090024";"1"
"73156";"1.00";"8051566314058";"1"
"73157";"1.00";"8051566311859";"1"
"73158";"1.00";"8008011004637";"1"
"73159";"1.00";"8391135731597";"1"
"73160";"1.00";"8051566315352";"1"
"73161";"1.00";"8008703180014";"1"
"73162";"1.00";"8051566314454";"1"
"73163";"1.00";"8051566314355";"1"
"73164";"1.00";"8008696000665";"1"
"73165";"1.00";"8391135731658";"1"
"73166";"1.00";"8008011008628";"1"
"73167";"1.00";"8391135731672";"1"
"73168";"1.00";"8391135731689";"1"
"73169";"1.00";"8391135731696";"1"
"73170";"1.00";"8391135731702";"1"
"73171";"1.00";"8391135731719";"1"
"73172";"1.00";"8391135731726";"1"
"73173";"1.00";"8391135731733";"1"
"73174";"1.00";"8012386300614";"1"
"73175";"1.00";"4041392076132";"1"
"73176";"1.00";"8019712700032";"1"
"73177";"1.00";"8019712700056";"1"
"73178";"1.00";"8019712700063";"1"
"73179";"1.00";"8019712700087";"1"
"73180";"1.00";"8012386430304";"1"
"73181";"1.00";"8012386430328";"1"
"73182";"1.00";"4052667078713";"1"
"73183";"1.00";"7640106266219";"1"
"73184";"1.00";"8012386300713";"1"
"73185";"1.00";"8004030071056";"1"
"73186";"1.00";"4041392076040";"1"
"73187";"1.00";"8002207210055";"1"
"73188";"1.00";"8033874029046";"1"
"73189";"1.00";"8033874029114";"1"
"73190";"1.00";"8033874021064";"1"
"73191";"1.00";"8013862002015";"1"
"73192";"1.00";"8007548009580";"1"
"73193";"1.00";"8007548002888";"1"
"73194";"1.00";"4052667077075";"1"
"73195";"1.00";"8016717000907";"1"
"73196";"1.00";"4052667077068";"1"
"73197";"1.00";"8002560150708";"1"
"73197";"1.00";"8002225641015";"0"
"73197";"1.00";"8006165389297";"0"
"73198";"1.00";"8002560060700";"1"
"73199";"1.00";"8002560070709";"1"
"73200";"1.00";"8002560020704";"1"
"73201";"1.00";"8009140018557";"1"
"73202";"1.00";"8391135732020";"1"
"73203";"1.00";"4052667077631";"1"
"73204";"1.00";"8391135732044";"0"
"73204";"1.00";"4052667074944";"1"
"73205";"1.00";"8012386300140";"1"
"73206";"1.00";"8012386414878";"1"
"73207";"1.00";"80082255";"1"
"73208";"1.00";"8001060001626";"1"
"73209";"1.00";"80127505";"1"
"73210";"1.00";"8015559580240";"1"
"73211";"1.00";"8015559578148";"1"
"73212";"1.00";"8015559585146";"1"
"73213";"1.00";"8007548010623";"1"
"73214";"1.00";"8001310081330";"1"
"73215";"1.00";"8005510004212";"1"
"73216";"1.00";"8005510003925";"1"
"73217";"1.00";"8004605012040";"1"
"73218";"1.00";"8004605012033";"1"
"73219";"1.00";"8004605012064";"1"
"73220";"1.00";"8009140020154";"1"
"73221";"1.00";"8009140020956";"1"
"73222";"1.00";"8009140021557";"1"
"73223";"1.00";"8009140017659";"1"
"73224";"1.00";"8009140022608";"1"
"73224";"12.00";"8009140022622";"0"
"73225";"1.00";"8009140018755";"1"
"73226";"1.00";"80082651";"1"
"73227";"1.00";"80082330";"1"
"73228";"1.00";"80082668";"1"
"73229";"1.00";"8391135732297";"1"
"73230";"1.00";"8033874021156";"1"
"73231";"1.00";"80082033";"1"
"73232";"1.00";"80082569";"1"
"73233";"1.00";"80082538";"1"
"73234";"1.00";"8003828131781";"1"
"73235";"1.00";"8033267001543";"1"
"73236";"1.00";"8032836232005";"1"
"73237";"1.00";"8032836231886";"1"
"73238";"1.00";"8030853080333";"1"
"73239";"1.00";"8030853080135";"1"
"73240";"1.00";"8030853080432";"1"
"73241";"1.00";"8030853080531";"1"
"73242";"1.00";"8053264991654";"1"
"73243";"1.00";"8009140015358";"1"
"73244";"1.00";"8009140008503";"1"
"73245";"1.00";"8009140020352";"1"
"73246";"1.00";"8030853081446";"1"
"73247";"1.00";"8030853080739";"1"
"73248";"1.00";"8032697200014";"1"
"73249";"1.00";"8032697200007";"1"
"73250";"1.00";"8031183000053";"1"
"73251";"1.00";"8031183000176";"1"
"73252";"1.00";"8031183001579";"1"
"73253";"1.00";"8031183000329";"1"
"73253";"1.00";"803118300327";"0"
"73254";"1.00";"8031183000404";"1"
"73255";"1.00";"8031183000299";"1"
"73256";"1.00";"8391135732563";"1"
"73256";"1.00";"8031183000190";"0"
"73257";"1.00";"73257";"0"
"73257";"1.00";"8391135732570";"1"
"73258";"1.00";"8031183000534";"1"
"73259";"1.00";"8007548011149";"1"
"73260";"1.00";"73260";"0"
"73260";"1.00";"8391135732600";"1"
"73261";"1.00";"8009140017253";"1"
"73262";"1.00";"8032697201219";"1"
"73263";"1.00";"8032697201226";"1"
"73264";"1.00";"73264";"0"
"73264";"1.00";"8031183005232";"1"
"73265";"1.00";"8051084490999";"1"
"73266";"1.00";"8391135732662";"1"
"73267";"1.00";"8033891010867";"1"
"73267";"6.00";"8033891013035";"0"
"73268";"1.00";"8033891011062";"1"
"73269";"1.00";"8033891010966";"1"
"73270";"1.00";"8391135732709";"1"
"73271";"1.00";"8033891011734";"1"
"73272";"1.00";"8033891010058";"1"
"73273";"1.00";"8033891010126";"1"
"73274";"1.00";"8033891011222";"1"
"73275";"1.00";"73275";"1"
"73280";"1.00";"73280";"1"
"73281";"1.00";"8013862004040";"1"
"74005";"1.00";"8004030341760";"1"
"74006";"1.00";"8004030383555";"1"
"74007";"1.00";"8004030625006";"1"
"74008";"1.00";"8004030086005";"1"
"74009";"1.00";"8004030535008";"1"
"74010";"1.00";"8004030088009";"1"
"74012";"1.00";"8004030010000";"1"
"74013";"1.00";"8004030048003";"1"
"74014";"1.00";"8001040900017";"1"
"74015";"1.00";"8001820250103";"1"
"74016";"1.00";"8001820150113";"1"
"74017";"1.00";"8001820620197";"1"
"74018";"1.00";"8391135740186";"1"
"74020";"1.00";"8000935225129";"1"
"74021";"1.00";"8024045300002";"1"
"74022";"1.00";"8006460000484";"1"
"74023";"1.00";"8006460000569";"1"
"74024";"1.00";"8006460026101";"1"
"74025";"1.00";"8004030575004";"1"
"74026";"1.00";"80765714";"1"
"74027";"1.00";"8001040900000";"1"
"74028";"1.00";"8001820006106";"1"
"74029";"1.00";"8001820009190";"1"
"74030";"1.00";"8001820021185";"1"
"74031";"1.00";"8004030069008";"1"
"74032";"1.00";"8004030344570";"1"
"74033";"1.00";"8391135740339";"1"
"74034";"1.00";"8015029240032";"1"
"74035";"1.00";"8015029150133";"1"
"74036";"1.00";"8009452225025";"1"
"74037";"1.00";"8002341062527";"1"
"74038";"1.00";"80613237";"1"
"74039";"1.00";"8391135740391";"1"
"74040";"1.00";"8004030358027";"1"
"74041";"1.00";"80315872";"1"
"74042";"1.00";"0810807520157";"1"
"74042";"1.00";"810807520157";"0"
"74043";"1.00";"8000614000283";"1"
"74044";"1.00";"8009838001403";"1"
"74045";"1.00";"8391135740452";"1"
"74046";"1.00";"8391135740469";"1"
"74047";"1.00";"8004030352612";"1"
"74048";"1.00";"8004030023017";"1"
"74049";"1.00";"8004030022010";"1"
"74050";"1.00";"8004030017047";"1"
"74051";"1.00";"8009643185015";"1"
"74052";"1.00";"8009643195014";"1"
"74053";"1.00";"8009643030025";"1"
"74054";"1.00";"80233428";"1"
"74055";"1.00";"8391135740551";"1"
"74056";"1.00";"80663904";"1"
"74057";"1.00";"8391135740575";"1"
"74058";"1.00";"80663850";"1"
"74059";"1.00";"80663843";"1"
"74060";"1.00";"80663812";"1"
"74061";"1.00";"8009838001489";"1"
"74062";"1.00";"80497271";"1"
"74063";"1.00";"8391135740636";"1"
"74064";"1.00";"80407379";"1"
"74065";"1.00";"8004030070004";"1"
"74066";"1.00";"8391135740667";"1"
"74067";"1.00";"80262015";"1"
"74068";"1.00";"8013862001407";"1"
"74069";"1.00";"8007548009962";"1"
"74070";"1.00";"8007548009993";"1"
"74071";"1.00";"8391135740711";"1"
"74072";"1.00";"8001115283021";"1"
"74073";"1.00";"8425147012365";"1"
"74074";"1.00";"8015029130012";"1"
"74075";"1.00";"8009838001496";"1"
"74076";"1.00";"8391135740766";"1"
"74076";"1.00";"8009838001472";"0"
"74077";"1.00";"80529620";"1"
"74078";"1.00";"80546979";"1"
"74079";"1.00";"8006920000382";"1"
"74079";"1.00";"8001820249114";"0"
"74080";"1.00";"8006920000184";"1"
"74081";"1.00";"74081";"1"
"74082";"1.00";"8001820050116";"1"
"74083";"1.00";"74083";"1"
"74084";"1.00";"8032697206726";"1"
"74085";"1.00";"8007548010395";"1"
"74086";"1.00";"8007548010203";"1"
"74087";"1.00";"8007548010227";"1"
"74088";"1.00";"8007548010388";"1"
"74089";"1.00";"80670513";"1"
"74090";"1.00";"80083528";"1"
"74091";"1.00";"8006460020703";"1"
"74092";"1.00";"8006460020741";"1"
"74093";"1.00";"8006460041203";"1"
"74094";"1.00";"8006460021250";"1"
"74095";"1.00";"8006460021274";"1"
"74096";"1.00";"8006460021281";"1"
"74097";"1.00";"8006460021298";"1"
"74098";"1.00";"8006460021304";"1"
"74099";"1.00";"8006460021502";"1"
"74100";"1.00";"8006460021427";"1"
"74101";"1.00";"8006460026552";"1"
"74102";"1.00";"80083542";"1"
"74103";"1.00";"80083580";"1"
"74104";"1.00";"8006460041302";"1"
"74105";"1.00";"8006460040305";"1"
"74106";"1.00";"8006460028129";"1"
"74107";"1.00";"8006460028303";"1"
"74108";"1.00";"74108";"0"
"74108";"1.00";"80083573";"0"
"74108";"1.00";"8006460013309";"1"
"74109";"1.00";"8006460026705";"1"
"74110";"1.00";"8057737261015";"1"
"74111";"1.00";"8057737261077";"1"
"74112";"1.00";"8057737261121";"1"
"74113";"1.00";"8057737261190";"1"
"74114";"1.00";"8057737261206";"1"
"74115";"1.00";"2134320001039";"1"
"75003";"1.00";"8020003030134";"1"
"75004";"1.00";"8020003031117";"1"
"75005";"1.00";"8008703000091";"1"
"75007";"1.00";"8001080003792";"1"
"75009";"1.00";"8001080031177";"1"
"75013";"1.00";"8000050834206";"1"
"75014";"1.00";"8000050835401";"1"
"75015";"1.00";"8000050833001";"1"
"75016";"1.00";"8001440118470";"1"
"75017";"1.00";"8001440118425";"1"
"75018";"1.00";"8001440118432";"1"
"75053";"1.00";"8391135750536";"1"
"76000";"1.00";"76000";"1"
"76001";"1.00";"8001505001815";"1"
"76002";"1.00";"8001505001891";"1"
"76003";"1.00";"8001505001211";"1"
"76004";"1.00";"8026265000168";"1"
"76005";"1.00";"8001505002027";"1"
"76008";"1.00";"8391135760085";"1"
"76010";"1.00";"8000500021286";"1"
"76011";"1.00";"8000300058116";"1"
"76012";"1.00";"8003440101445";"1"
"76016";"1.00";"8391135760160";"1"
"76017";"1.00";"8076809530262";"1"
"76018";"1.00";"8000500034811";"1"
"76020";"1.00";"8076809507103";"1"
"76022";"1.00";"8076809507172";"1"
"76023";"1.00";"8076809500302";"1"
"76024";"1.00";"8076809505895";"1"
"76025";"1.00";"8008560003495";"1"
"76026";"1.00";"8076809531825";"1"
"76027";"1.00";"8076809530002";"1"
"76028";"1.00";"8391135760283";"1"
"76029";"1.00";"8076809532327";"1"
"76030";"1.00";"8000350000103";"1"
"76032";"1.00";"8076809500319";"1"
"76034";"1.00";"8076809540049";"1"
"76035";"1.00";"80663881";"1"
"76036";"1.00";"8391135760368";"1"
"76037";"1.00";"8000500028124";"1"
"76038";"1.00";"8001505001778";"1"
"76039";"1.00";"8001505001808";"1"
"76040";"1.00";"8001505002010";"1"
"76043";"1.00";"8076809505932";"1"
"76044";"1.00";"8076809506229";"1"
"76045";"1.00";"8076809531818";"1"
"76046";"1.00";"8076809536721";"1"
"76047";"1.00";"8000500023624";"1"
"76047";"1.00";"4045612001287";"0"
"76048";"1.00";"8032986070618";"1"
"76049";"1.00";"8032986070571";"1"
"76050";"1.00";"8032986070496";"1"
"76051";"1.00";"8032986070489";"1"
"76052";"1.00";"8391135760528";"1"
"76053";"1.00";"8391135760535";"1"
"76054";"1.00";"8391135760542";"1"
"76055";"1.00";"8391135760559";"1"
"76056";"1.00";"8391135760566";"1"
"76057";"1.00";"8391135760573";"1"
"76058";"1.00";"8391135760580";"1"
"76059";"1.00";"8000300104714";"1"
"76060";"1.00";"8391135760603";"1"
"76061";"1.00";"8391135760610";"1"
"76062";"1.00";"8391135760627";"1"
"76063";"1.00";"8391135760634";"1"
"76064";"1.00";"8391135760641";"1"
"76065";"1.00";"8391135760658";"1"
"76066";"1.00";"8391135760665";"1"
"76067";"1.00";"8001720424529";"1"
"76068";"1.00";"8002630013025";"1"
"76069";"1.00";"8391135760696";"1"
"76070";"1.00";"8001720021209";"1"
"76071";"1.00";"8391135760719";"1"
"76072";"1.00";"8391135760726";"1"
"76073";"1.00";"8391135760733";"1"
"76074";"1.00";"8009904000163";"1"
"76075";"1.00";"8000895191250";"1"
"76076";"1.00";"8028700000092";"1"
"76077";"1.00";"8009904004918";"1"
"76078";"1.00";"8005360000136";"1"
"76079";"1.00";"8005360000198";"1"
"76080";"1.00";"8005360000228";"1"
"76081";"1.00";"8002734000204";"1"
"76081";"1.00";"8002734100089";"0"
"76082";"1.00";"8017490050868";"1"
"76083";"1.00";"8017490050899";"1"
"76084";"1.00";"8017490050165";"1"
"76085";"1.00";"8017490050028";"1"
"76086";"1.00";"8017490055184";"1"
"76087";"1.00";"8017490055177";"1"
"76088";"1.00";"8017490120516";"1"
"76089";"1.00";"8017490080506";"1"
"76090";"1.00";"8032532380178";"1"
"76091";"1.00";"8032532380222";"1"
"76092";"1.00";"8032532380147";"1"
"76093";"1.00";"8032532380130";"1"
"76094";"1.00";"8032532380123";"1"
"76095";"1.00";"8009904002976";"1"
"76096";"1.00";"8013108592393";"1"
"76097";"1.00";"8013108210501";"1"
"76098";"1.00";"8013108215209";"1"
"76099";"1.00";"8013108902888";"1"
"76100";"1.00";"8032880770256";"1"
"76101";"1.00";"8391135761013";"1"
"76102";"1.00";"8013108411458";"1"
"76103";"1.00";"8013108412745";"1"
"76104";"1.00";"8013108411465";"1"
"76105";"1.00";"8017490200423";"1"
"76106";"1.00";"8017490250381";"1"
"76107";"1.00";"8003300226561";"1"
"76108";"1.00";"8003300226578";"1"
"76109";"1.00";"8000300303612";"1"
"76110";"1.00";"8013108409448";"1"
"76111";"1.00";"8013108409455";"1"
"76112";"1.00";"8013108110726";"1"
"76113";"1.00";"8013108145223";"1"
"76114";"1.00";"8017490100136";"1"
"76115";"1.00";"8032986070557";"1"
"76116";"1.00";"8032986070595";"1"
"76117";"1.00";"8032986070502";"1"
"76118";"1.00";"8002996331221";"1"
"76119";"1.00";"8002996270346";"1"
"76120";"1.00";"8002996270438";"1"
"76121";"1.00";"8391135761211";"1"
"76122";"1.00";"8013108594496";"1"
"76123";"1.00";"8003300807500";"1"
"76124";"1.00";"8005875005091";"1"
"76125";"1.00";"8391135761259";"1"
"76126";"1.00";"8391135761266";"1"
"76127";"1.00";"8391135761273";"1"
"76128";"1.00";"8002720004179";"1"
"76129";"1.00";"8002720004100";"1"
"76130";"1.00";"8004835001104";"1"
"76131";"1.00";"8001311040084";"1"
"76132";"1.00";"8032715240183";"1"
"76133";"1.00";"8076809538909";"1"
"76134";"1.00";"8076809536523";"1"
"76135";"1.00";"8019623190021";"1"
"76136";"1.00";"8001040091012";"1"
"76137";"1.00";"8001040097304";"1"
"76138";"1.00";"8028167000215";"1"
"76139";"1.00";"8028167000222";"1"
"76140";"1.00";"8028167000239";"1"
"76141";"1.00";"8028167000277";"1"
"76142";"1.00";"8028167000307";"1"
"76143";"1.00";"8028167000321";"1"
"76144";"1.00";"8028167000338";"1"
"76145";"1.00";"8028167000352";"1"
"76146";"1.00";"8022351000845";"1"
"76147";"1.00";"8000300093049";"1"
"76148";"1.00";"8000300093261";"1"
"76149";"1.00";"8032986070519";"1"
"76150";"1.00";"8022130057411";"1"
"76151";"1.00";"8022130002046";"1"
"76152";"1.00";"8391135761525";"1"
"76153";"1.00";"8002734000501";"1"
"76154";"1.00";"8001720414551";"1"
"76155";"1.00";"8001720412465";"1"
"76156";"1.00";"8001720414230";"1"
"76157";"1.00";"8001720021032";"1"
"76158";"1.00";"8001720021018";"1"
"76159";"1.00";"8001720011019";"1"
"76160";"1.00";"8391135761600";"1"
"76161";"1.00";"8391135761617";"1"
"76162";"1.00";"8391135761624";"1"
"76163";"1.00";"8002630005389";"1"
"76164";"1.00";"8391135761648";"1"
"76165";"1.00";"8001720514558";"1"
"76166";"1.00";"8391135761662";"1"
"76167";"1.00";"8019712600028";"1"
"76168";"1.00";"8019712600141";"1"
"76169";"1.00";"8019712600042";"1"
"76170";"1.00";"8019712600004";"1"
"76171";"1.00";"8019712600035";"1"
"76172";"1.00";"8019712600080";"1"
"76173";"1.00";"8019712600011";"1"
"76174";"1.00";"8019712600073";"1"
"76175";"1.00";"8019712600059";"1"
"76176";"1.00";"8032532380383";"1"
"76177";"1.00";"8032532380390";"1"
"76178";"1.00";"8022130057619";"1"
"76179";"1.00";"8022130057510";"1"
"76180";"1.00";"8000350002114";"1"
"76181";"1.00";"8005925007129";"1"
"76182";"1.00";"8022351000487";"1"
"76183";"1.00";"8022351000609";"1"
"76184";"1.00";"80555797";"1"
"76185";"1.00";"8002960101928";"1"
"76186";"1.00";"8005650011408";"1"
"76187";"1.00";"8005650017004";"1"
"76188";"1.00";"8005650017103";"1"
"76189";"1.00";"80555759";"1"
"76190";"1.00";"8391135761907";"1"
"76191";"1.00";"8004970117364";"1"
"76192";"1.00";"8012215006731";"1"
"76193";"1.00";"8391135761938";"1"
"76194";"1.00";"8391135761945";"1"
"76195";"1.00";"8391135761952";"1"
"76196";"1.00";"8391135761969";"1"
"76197";"1.00";"8391135761976";"1"
"76198";"1.00";"8391135761983";"1"
"76199";"1.00";"8391135761990";"1"
"76200";"1.00";"8391135762003";"1"
"76201";"1.00";"8391135762010";"1"
"76202";"1.00";"8391135762027";"1"
"76203";"1.00";"8391135762034";"1"
"76204";"1.00";"8391135762041";"1"
"76205";"1.00";"8391135762058";"1"
"76206";"1.00";"8391135762065";"1"
"76207";"1.00";"8003000124204";"1"
"76208";"1.00";"8391135762089";"1"
"76209";"1.00";"8391135762096";"1"
